#x_rot,y_rot,z_rot,V_homo,V_lumo,Dexter,
20,10,72,-0.01364,-0.010056,-0.002321,FALSE
20,12,72,-0.013837,0.010707,0.002532,FALSE
20,14,72,0.014086,-0.011394,0.00277,FALSE
20,16,72,-0.014378,0.012114,0.003037,FALSE
20,18,72,-0.014703,0.012865,0.003333,FALSE
20,20,72,0.015059,-0.01364,0.003658,FALSE
20,22,72,-0.015451,0.014424,0.00401,FALSE
20,24,72,-0.01589,0.015197,0.004385,FALSE
20,26,72,-0.016393,-0.015919,0.004772,FALSE
20,28,72,-0.016952,-0.016551,-0.005153,FALSE
20,30,72,0.017521,0.017039,-0.005492,FALSE
20,32,72,-0.017994,0.017318,0.00573,FALSE
20,34,72,0.018191,-0.01729,0.005701,FALSE
22,0,72,0.013479,0.007306,0.001624,FALSE
22,2,72,-0.013364,-0.007711,-0.001705,FALSE
22,4,72,0.01331,-0.008191,-0.001814,FALSE
22,6,72,0.013309,-0.00874,-0.001949,FALSE
22,8,72,-0.013361,0.009351,0.002108,FALSE
22,10,72,-0.013466,-0.010012,-0.002294,FALSE
22,12,72,-0.013624,0.010715,-0.00251,FALSE
22,14,72,-0.01383,0.011453,-0.002756,FALSE
22,16,72,0.014073,-0.012223,-0.003029,FALSE
22,18,72,0.014343,-0.013022,-0.003327,FALSE
22,20,72,0.014635,0.013846,0.003652,FALSE
22,22,72,-0.014953,0.014681,0.004004,FALSE
22,24,72,0.015312,-0.015506,0.004379,FALSE
22,26,72,0.015733,0.016284,0.004768,FALSE
22,28,72,0.016214,0.016973,0.005153,FALSE
22,30,72,0.016715,-0.017529,-0.005507,FALSE
22,32,72,-0.017138,0.017898,-0.005788,FALSE
24,0,72,-0.013394,-0.006927,-0.001543,FALSE
24,2,72,0.013258,0.007389,-0.001636,FALSE
24,4,72,0.013185,-0.007923,0.001754,FALSE
24,6,72,-0.013167,-0.008525,0.001895,FALSE
24,8,72,-0.013197,-0.009189,0.00206,FALSE
24,10,72,0.013273,-0.009905,0.002254,FALSE
24,12,72,-0.013394,0.010665,0.002475,FALSE
24,14,72,0.013555,0.01146,-0.002724,FALSE
24,16,72,-0.013746,0.012286,-0.003004,FALSE
24,18,72,-0.013957,-0.013141,0.003309,FALSE
24,20,72,-0.01418,0.01402,0.003635,FALSE
24,22,72,0.01442,0.014915,0.003987,FALSE
24,24,72,-0.014696,-0.015798,-0.004363,FALSE
24,26,72,-0.01503,0.016637,-0.004755,FALSE
24,28,72,0.015431,0.017393,0.00515,FALSE
24,30,72,-0.015871,0.018026,0.005527,FALSE
24,32,72,-0.016262,0.018499,-0.005857,FALSE
26,0,72,0.013287,-0.00645,0.001442,FALSE
26,2,72,0.013127,-0.006974,-0.001547,FALSE
26,4,72,0.013036,-0.007568,-0.001676,FALSE
26,6,72,0.013,-0.008228,0.001823,FALSE
26,8,72,0.013012,0.008949,-0.001996,FALSE
26,10,72,0.013062,0.009725,-0.002196,FALSE
26,12,72,-0.013149,-0.010545,-0.002422,FALSE
26,14,72,0.013267,0.011402,0.002676,FALSE
26,16,72,-0.013405,-0.01229,-0.002957,FALSE
26,18,72,-0.013552,0.013208,0.003269,FALSE
26,20,72,-0.013702,0.014152,-0.003604,FALSE
26,22,72,0.013859,-0.015111,-0.003956,FALSE
26,24,72,0.014044,0.016058,-0.004331,FALSE
26,26,72,0.014285,-0.016964,-0.004727,FALSE
26,28,72,-0.014603,0.017792,-0.005134,FALSE
26,30,72,0.014984,0.018509,0.005535,FALSE
26,32,72,-0.015359,-0.019094,0.005911,FALSE
28,0,72,0.013158,-0.005862,0.001317,FALSE
28,2,72,0.012974,0.006451,-0.001435,FALSE
28,4,72,-0.012863,-0.00711,-0.001573,FALSE
28,6,72,-0.012811,0.007834,-0.00173,FALSE
28,8,72,-0.012806,-0.008619,-0.001912,FALSE
28,10,72,0.012835,-0.009458,-0.002119,FALSE
28,12,72,0.012892,-0.010344,-0.002351,FALSE
28,14,72,0.012969,0.011268,-0.002609,FALSE
28,16,72,-0.013052,-0.012226,-0.002892,FALSE
28,18,72,0.013132,-0.013215,0.003204,FALSE
28,20,72,0.013202,0.014231,0.003546,FALSE
28,22,72,-0.01327,-0.015258,0.003905,FALSE
28,24,72,0.013357,-0.016275,0.004279,FALSE
28,26,72,-0.013498,-0.017251,0.004676,FALSE
28,28,72,0.013726,0.018154,0.005092,FALSE
28,30,72,0.014047,-0.01896,-0.005514,FALSE
30,0,72,-0.013012,0.005148,0.001164,FALSE
30,2,72,0.012804,0.005806,-0.001297,FALSE
30,4,72,0.012673,-0.006536,-0.001444,FALSE
30,6,72,-0.012604,-0.007331,-0.001613,FALSE
30,8,72,-0.012582,0.008185,-0.001805,FALSE
30,10,72,0.012593,-0.009094,-0.002021,FALSE
30,12,72,0.012623,-0.010051,0.00226,FALSE
30,14,72,-0.012659,-0.011049,-0.002522,FALSE
30,16,72,-0.012689,0.012084,-0.002808,FALSE
30,18,72,-0.012698,0.01315,0.003118,FALSE
30,20,72,0.012684,-0.014242,0.003455,FALSE
30,22,72,-0.012654,-0.015344,0.003823,FALSE
30,24,72,0.012634,-0.016434,-0.0042,FALSE
30,26,72,0.012666,0.017482,0.004594,FALSE
30,28,72,0.012797,-0.018461,0.005013,FALSE
30,30,72,-0.01305,-0.019356,0.005449,FALSE
32,0,72,0.012855,0.004296,0.000979,FALSE
32,2,72,-0.012623,-0.005024,0.001124,FALSE
32,4,72,0.01247,-0.005829,0.001286,FALSE
32,6,72,0.012383,0.0067,-0.001469,FALSE
32,8,72,0.012346,-0.007632,0.001673,FALSE
32,10,72,-0.012338,-0.008618,0.001899,FALSE
32,12,72,-0.012342,-0.009654,0.002145,FALSE
32,14,72,0.01234,-0.010733,0.002412,FALSE
32,16,72,0.012315,0.01185,0.0027,FALSE
32,18,72,0.012253,0.013,-0.003009,FALSE
32,20,72,0.01215,0.014173,-0.00334,FALSE
32,22,72,0.012018,-0.015353,0.003698,FALSE
32,24,72,0.011884,0.016516,-0.004088,FALSE
32,26,72,-0.011797,-0.017636,-0.004474,FALSE
34,0,72,0.012688,0.003301,0.000753,FALSE
34,2,72,0.012432,-0.004095,0.000913,FALSE
34,4,72,-0.012255,0.004975,0.001093,FALSE
34,6,72,0.012149,0.005927,-0.001292,FALSE
34,8,72,0.012095,0.006943,0.00151,FALSE
34,10,72,-0.012068,0.008014,-0.001748,FALSE
34,12,72,-0.012046,-0.009136,0.002004,FALSE
34,14,72,-0.012008,-0.010302,-0.002277,FALSE
34,16,72,-0.011931,0.011507,-0.002568,FALSE
34,18,72,-0.011799,-0.012745,-0.002874,FALSE
34,20,72,0.011609,-0.014002,-0.003198,FALSE
34,22,72,-0.011373,0.015261,0.003542,FALSE
34,24,72,-0.011122,-0.016497,0.003911,FALSE
36,0,72,0.012509,-0.002156,0.000481,FALSE
36,2,72,0.01223,-0.003009,0.00066,FALSE
36,4,72,0.012029,-0.00396,0.000859,FALSE
36,6,72,-0.011902,0.004993,0.001076,FALSE
36,8,72,-0.011829,0.006096,-0.001311,FALSE
36,10,72,0.011783,0.007258,-0.001563,FALSE
36,12,72,0.011737,0.008472,-0.001831,FALSE
36,14,72,0.011666,0.009732,-0.002112,FALSE
36,16,72,0.011543,0.011031,-0.002407,FALSE
36,18,72,-0.011349,-0.012359,0.002712,FALSE
36,20,72,0.011078,-0.013702,0.003027,FALSE
36,22,72,0.010744,-0.01504,0.003355,FALSE
38,0,72,0.012308,0.000856,0.00016,FALSE
38,2,72,-0.012006,-0.001754,-0.000357,FALSE
38,4,72,-0.011784,0.002765,-0.000575,FALSE
38,6,72,0.011637,0.003874,-0.000812,FALSE
38,8,72,0.011546,-0.005062,-0.001065,FALSE
38,10,72,-0.011484,-0.006317,0.001335,FALSE
38,12,72,0.011421,0.007629,0.001617,FALSE
38,14,72,0.011325,0.008988,0.001911,FALSE
38,16,72,-0.011167,0.010386,0.002212,FALSE
38,18,72,-0.010923,-0.01181,0.002518,FALSE
38,20,72,-0.010587,-0.013241,-0.002826,FALSE
40,0,72,-0.012064,-0.000605,0.000213,FALSE
40,2,72,-0.011746,0.000317,0.000001,FALSE
40,4,72,-0.011508,0.001371,-0.000233,FALSE
40,6,72,0.011347,-0.00254,0.000488,FALSE
40,8,72,0.011247,0.003805,-0.000761,FALSE
40,10,72,0.011179,-0.00515,-0.00105,FALSE
40,12,72,0.01111,-0.00656,-0.001351,FALSE
40,14,72,0.011004,-0.008024,-0.001661,FALSE
40,16,72,-0.010829,0.009528,0.001974,FALSE
40,18,72,0.010557,0.011053,-0.002286,FALSE
42,0,72,0.011755,0.002239,-0.000638,FALSE
42,2,72,-0.011431,-0.001318,0.00042,FALSE
42,4,72,-0.011188,0.000247,-0.000176,FALSE
42,6,72,0.011028,-0.00096,0.000093,FALSE
42,8,72,0.010935,-0.002283,0.000383,FALSE
42,10,72,0.01088,0.003706,0.000692,FALSE
44,0,72,-0.011354,-0.004053,0.00111,FALSE
44,2,72,-0.01104,0.003163,0.000897,FALSE
44,4,72,0.010812,-0.002107,0.000654,FALSE
44,6,72,0.010675,0.000896,-0.000383,FALSE
46,0,72,0.010835,-0.006045,0.001612,FALSE
46,2,72,-0.010554,0.005222,-0.001421,FALSE
48,0,72,-0.010166,0.008197,0.002114,FALSE
0,0,74,-0.014123,0.007602,0.001759,FALSE
0,2,74,-0.014167,-0.007631,0.001773,FALSE
0,4,74,-0.014298,0.007718,-0.001814,FALSE
0,6,74,0.014514,0.007866,0.001884,FALSE
0,8,74,-0.014809,0.00808,0.001985,FALSE
0,10,74,-0.01518,-0.008364,0.002119,FALSE
0,12,74,-0.015625,0.008719,0.00229,FALSE
0,14,74,-0.01615,-0.00914,-0.002501,FALSE
0,16,74,-0.01676,-0.009621,-0.002756,FALSE
0,18,74,0.017466,-0.010151,0.003062,FALSE
0,20,74,-0.018277,-0.010722,-0.003422,FALSE
0,22,74,-0.019203,-0.011329,-0.003846,FALSE
0,24,74,-0.020252,0.011967,-0.004341,FALSE
0,26,74,-0.021438,-0.012637,0.004922,FALSE
0,28,74,-0.022778,0.013339,0.005607,FALSE
0,30,74,0.024299,-0.01407,0.006429,FALSE
2,0,74,-0.014122,-0.007604,-0.001759,FALSE
2,2,74,0.014149,0.007661,0.001777,FALSE
2,4,74,-0.014266,0.007774,0.001823,FALSE
2,6,74,0.014468,0.007946,-0.001897,FALSE
2,8,74,0.014751,-0.008181,0.002001,FALSE
2,10,74,0.015109,-0.008483,0.002138,FALSE
2,12,74,0.01554,0.008851,0.00231,FALSE
2,14,74,-0.016047,0.009283,-0.002521,FALSE
2,16,74,0.016637,0.00977,0.002774,FALSE
2,18,74,-0.017322,-0.010299,-0.003074,FALSE
2,20,74,-0.018111,0.010859,0.003425,FALSE
2,22,74,-0.019012,-0.011445,0.003833,FALSE
2,24,74,-0.02003,-0.012051,0.004304,FALSE
2,26,74,0.021175,0.012675,-0.004849,FALSE
2,28,74,-0.02246,0.013311,0.005482,FALSE
2,30,74,0.023905,0.013947,0.006223,FALSE
4,0,74,-0.014121,0.007607,0.001759,FALSE
4,2,74,-0.014133,0.007692,0.001781,FALSE
4,4,74,0.014232,-0.007834,0.001831,FALSE
4,6,74,0.014418,0.008033,0.001909,FALSE
4,8,74,-0.014685,-0.008292,-0.002017,FALSE
4,10,74,-0.015028,-0.008613,0.002157,FALSE
4,12,74,0.015443,-0.008997,-0.002331,FALSE
4,14,74,0.015932,-0.009441,-0.002542,FALSE
4,16,74,-0.016502,-0.009933,0.002793,FALSE
4,18,74,-0.017165,-0.010461,0.003088,FALSE
4,20,74,-0.01793,0.011014,-0.00343,FALSE
4,22,74,0.018802,-0.011582,0.003822,FALSE
4,24,74,-0.019786,-0.012161,-0.00427,FALSE
4,26,74,0.020885,-0.012743,-0.00478,FALSE
4,28,74,0.022112,-0.013317,0.005361,FALSE
4,30,74,0.023475,0.013861,0.006023,FALSE
6,0,74,-0.014126,0.007604,0.001757,FALSE
6,2,74,-0.014122,-0.007719,0.001785,FALSE
6,4,74,0.014203,-0.007892,0.001839,FALSE
6,6,74,0.01437,-0.008121,0.001922,FALSE
6,8,74,0.014618,0.008407,0.002034,FALSE
6,10,74,-0.014944,-0.00875,0.002177,FALSE
6,12,74,0.015342,-0.009152,-0.002353,FALSE
6,14,74,0.015812,-0.009607,-0.002564,FALSE
6,16,74,0.016361,0.010107,-0.002814,FALSE
6,18,74,-0.017,0.010636,-0.003104,FALSE
6,20,74,-0.017736,-0.011184,-0.003436,FALSE
6,22,74,-0.018575,0.011741,0.003815,FALSE
6,24,74,-0.019519,0.012299,0.004241,FALSE
6,26,74,-0.02057,-0.012846,0.004718,FALSE
6,28,74,0.021735,-0.013366,0.00525,FALSE
6,30,74,0.023013,-0.013824,-0.005836,FALSE
6,32,74,0.024381,0.014164,-0.006465,FALSE
8,0,74,-0.01414,0.007589,0.001754,FALSE
8,2,74,-0.014121,-0.007733,-0.001787,FALSE
8,4,74,-0.014183,-0.007939,-0.001847,FALSE
8,6,74,-0.014329,0.008202,0.001935,FALSE
8,8,74,-0.014557,0.008517,-0.002051,FALSE
8,10,74,0.014863,0.008885,-0.002197,FALSE
8,12,74,-0.015243,0.009307,-0.002376,FALSE
8,14,74,-0.015693,-0.009776,-0.002588,FALSE
8,16,74,-0.01622,0.010284,-0.002836,FALSE
8,18,74,-0.016831,-0.010819,-0.003122,FALSE
8,20,74,-0.017534,0.011367,-0.003447,FALSE
8,22,74,0.018335,0.01192,0.003813,FALSE
8,24,74,-0.019234,-0.012464,0.004219,FALSE
8,26,74,0.020233,-0.012986,0.004666,FALSE
8,28,74,-0.021332,-0.01346,-0.005152,FALSE
8,30,74,-0.022522,0.013845,-0.005667,FALSE
8,32,74,0.023757,0.014065,-0.006183,FALSE
10,0,74,-0.014163,-0.007555,-0.001748,FALSE
10,2,74,-0.01413,-0.00773,0.001787,FALSE
10,4,74,-0.014173,-0.007971,-0.001853,FALSE
10,6,74,-0.014297,-0.008268,0.001946,FALSE
10,8,74,0.014503,-0.008616,-0.002067,FALSE
10,10,74,0.014788,-0.009012,-0.002218,FALSE
10,12,74,-0.015147,0.009454,0.002399,FALSE
10,14,74,0.015577,-0.00994,0.002613,FALSE
10,16,74,0.016078,-0.010461,0.00286,FALSE
10,18,74,0.016659,-0.011006,-0.003143,FALSE
10,20,74,-0.017325,-0.011562,0.003462,FALSE
10,22,74,-0.018081,-0.012117,0.003817,FALSE
10,24,74,0.01893,0.012658,-0.004206,FALSE
10,26,74,-0.019872,0.013164,0.004626,FALSE
10,28,74,-0.020904,0.013606,-0.005071,FALSE
10,30,74,-0.022005,-0.013933,0.005523,FALSE
10,32,74,-0.02311,0.014057,0.00594,FALSE
12,0,74,-0.014186,0.007501,-0.001738,FALSE
12,2,74,-0.014142,-0.007708,0.001783,FALSE
12,4,74,-0.014168,0.007983,0.001855,FALSE
12,6,74,0.01427,0.008316,-0.001955,FALSE
12,8,74,-0.014453,0.008699,-0.002082,FALSE
12,10,74,0.014715,-0.009125,-0.002237,FALSE
12,12,74,-0.015052,0.009592,-0.002422,FALSE
12,14,74,0.015459,0.010098,0.002638,FALSE
12,16,74,-0.015933,-0.010635,0.002886,FALSE
12,18,74,-0.01648,0.011196,-0.003167,FALSE
12,20,74,0.017103,-0.011767,0.003481,FALSE
12,22,74,-0.01781,0.012334,0.003827,FALSE
12,24,74,0.018603,-0.012881,0.004202,FALSE
12,26,74,0.019484,0.013384,0.0046,FALSE
12,28,74,-0.020445,-0.013807,-0.005009,FALSE
12,30,74,0.021459,0.014095,-0.005408,FALSE
12,32,74,-0.022442,-0.014154,0.005742,FALSE
14,0,74,-0.0142,0.007425,0.001722,FALSE
14,2,74,0.014147,-0.007664,0.001774,FALSE
14,4,74,-0.014157,0.007974,0.001853,FALSE
14,6,74,0.014238,0.008345,0.00196,FALSE
14,8,74,0.014397,-0.008764,-0.002093,FALSE
14,10,74,-0.014635,-0.009223,0.002253,FALSE
14,12,74,0.014948,0.009719,0.002443,FALSE
14,14,74,0.015329,-0.010249,0.002661,FALSE
14,16,74,-0.015774,0.010809,0.002911,FALSE
14,18,74,0.016282,0.011391,-0.003192,FALSE
14,20,74,0.016858,-0.011984,0.003503,FALSE
14,22,74,0.01751,-0.012572,0.003843,FALSE
14,24,74,0.018243,0.013134,-0.004207,FALSE
14,26,74,0.01906,-0.013645,0.004587,FALSE
14,28,74,0.01995,-0.014064,-0.004969,FALSE
14,30,74,-0.02088,-0.014334,0.005324,FALSE
14,32,74,-0.021755,-0.014363,0.005595,FALSE
14,34,74,0.022359,-0.013992,-0.005635,FALSE
16,0,74,-0.014195,0.007322,-0.001699,FALSE
16,2,74,-0.014133,-0.007595,-0.001759,FALSE
16,4,74,0.01413,-0.007942,-0.001846,FALSE
16,6,74,0.014191,-0.008351,0.001959,FALSE
16,8,74,-0.014326,0.008809,-0.002099,FALSE
16,10,74,0.014538,0.009305,-0.002266,FALSE
16,12,74,-0.014823,-0.009834,-0.00246,FALSE
16,14,74,-0.015175,0.010394,0.002683,FALSE
16,16,74,-0.015586,0.010982,-0.002935,FALSE
16,18,74,0.016054,0.011592,-0.003217,FALSE
16,20,74,-0.01658,0.012213,0.003527,FALSE
16,22,74,-0.017173,-0.012829,0.003863,FALSE
16,24,74,-0.017841,-0.013416,0.00422,FALSE
16,26,74,0.018592,0.013944,0.004587,FALSE
16,28,74,-0.019413,-0.014374,0.004949,FALSE
16,30,74,0.020264,0.014649,0.005274,FALSE
16,32,74,0.021045,-0.014682,0.005504,FALSE
16,34,74,-0.021555,0.014332,0.005486,FALSE
18,0,74,-0.014166,0.007181,0.001667,FALSE
18,2,74,0.014094,0.007493,0.001735,FALSE
18,4,74,0.014079,0.007879,0.00183,FALSE
18,6,74,-0.014122,-0.008328,0.001952,FALSE
18,8,74,-0.014233,-0.008827,0.002099,FALSE
18,10,74,-0.014417,0.009364,0.002273,FALSE
18,12,74,-0.014672,0.009933,0.002473,FALSE
18,14,74,0.01499,0.01053,-0.002701,FALSE
18,16,74,0.015365,0.011152,-0.002956,FALSE
18,18,74,0.015788,0.011795,0.00324,FALSE
18,20,74,-0.016261,-0.01245,-0.00355,FALSE
18,22,74,0.016792,0.0131,-0.003885,FALSE
18,24,74,0.017395,0.01372,0.004239,FALSE
18,26,74,-0.018077,0.014278,0.004599,FALSE
18,28,74,0.01883,-0.014732,0.004948,FALSE
18,30,74,0.019608,0.015032,0.005256,FALSE
18,32,74,-0.02031,0.015103,-0.00547,FALSE
18,34,74,-0.020756,0.014823,-0.005446,FALSE
20,0,74,0.014114,-0.006989,-0.001623,FALSE
20,2,74,-0.014031,-0.007345,0.001701,FALSE
20,4,74,0.014002,0.007773,-0.001805,FALSE
20,6,74,-0.01403,0.008265,-0.001935,FALSE
20,8,74,0.014118,-0.008809,0.00209,FALSE
20,10,74,-0.014273,-0.009392,-0.002272,FALSE
20,12,74,0.014494,0.010005,-0.002479,FALSE
20,14,74,-0.014776,-0.010645,0.002713,FALSE
20,16,74,-0.015109,-0.011308,-0.002973,FALSE
20,18,74,0.015485,-0.011991,0.00326,FALSE
20,20,74,-0.015904,0.012685,0.003572,FALSE
20,22,74,-0.016373,-0.013375,-0.003908,FALSE
20,24,74,-0.016908,0.014034,0.00426,FALSE
20,26,74,-0.01752,-0.014632,0.004618,FALSE
20,28,74,0.018204,0.015125,0.004963,FALSE
20,30,74,-0.018915,0.015471,0.005266,FALSE
20,32,74,0.019553,0.015608,-0.005487,FALSE
20,34,74,0.019945,-0.01545,-0.005536,FALSE
22,0,74,0.014039,0.006731,-0.001566,FALSE
22,2,74,-0.013942,0.007136,0.001654,FALSE
22,4,74,-0.013901,-0.007612,-0.001768,FALSE
22,6,74,-0.013914,0.00815,-0.001905,FALSE
22,8,74,0.013982,0.008741,0.002067,FALSE
22,10,74,-0.014109,-0.009374,-0.002256,FALSE
22,12,74,-0.014296,0.010038,-0.002473,FALSE
22,14,74,-0.014538,-0.010727,0.002717,FALSE
22,16,74,0.014826,-0.011438,0.002983,FALSE
22,18,74,0.015153,-0.012166,0.003274,FALSE
22,20,74,-0.015515,0.012906,-0.00359,FALSE
22,22,74,-0.015919,0.013641,-0.003927,FALSE
22,24,74,0.016384,-0.014348,-0.004281,FALSE
22,26,74,0.016924,0.014994,0.00464,FALSE
22,28,74,0.017538,0.01554,0.004986,FALSE
22,30,74,-0.018187,-0.015949,0.005295,FALSE
22,32,74,-0.018779,0.016175,0.005537,FALSE
24,0,74,0.013943,0.006392,0.001493,FALSE
24,2,74,0.01383,-0.006854,0.001593,FALSE
24,4,74,0.013777,-0.007382,0.001716,FALSE
24,6,74,-0.013777,-0.007971,-0.00186,FALSE
24,8,74,-0.013827,0.008614,0.002031,FALSE
24,10,74,0.013929,-0.0093,-0.002228,FALSE
24,12,74,-0.014082,0.01002,-0.002452,FALSE
24,14,74,0.014283,-0.010764,0.002704,FALSE
24,16,74,-0.014525,0.011528,-0.002984,FALSE
24,18,74,-0.014798,-0.012309,-0.00328,FALSE
24,20,74,0.015099,-0.013101,0.003599,FALSE
24,22,74,-0.015436,-0.013888,0.00394,FALSE
24,24,74,0.015826,-0.01465,0.004296,FALSE
24,26,74,0.01629,-0.015351,-0.004658,FALSE
24,28,74,-0.016833,0.015961,-0.00501,FALSE
24,30,74,0.017424,0.016446,0.005331,FALSE
24,32,74,-0.01799,0.016778,-0.005603,FALSE
26,0,74,-0.013825,-0.005962,-0.001399,FALSE
26,2,74,-0.013695,-0.006485,-0.001512,FALSE
26,4,74,0.01363,0.007071,0.001644,FALSE
26,6,74,-0.013619,-0.007716,0.001798,FALSE
26,8,74,-0.013655,-0.008415,-0.001978,FALSE
26,10,74,-0.013735,-0.009159,0.002183,FALSE
26,12,74,-0.013857,0.009938,0.002415,FALSE
26,14,74,0.014018,-0.010743,0.002673,FALSE
26,16,74,-0.014209,0.011568,-0.002959,FALSE
26,18,74,0.014424,-0.01241,-0.003274,FALSE
26,20,74,0.014659,0.01326,-0.003598,FALSE
26,22,74,-0.014923,0.014108,0.00394,FALSE
26,24,74,-0.015234,0.014928,-0.004298,FALSE
26,26,74,-0.015617,0.015692,-0.004663,FALSE
26,28,74,-0.016084,0.016373,-0.005023,FALSE
26,30,74,-0.016624,-0.016945,0.00536,FALSE
26,32,74,0.017178,-0.017393,-0.005665,FALSE
28,0,74,-0.013688,0.005427,0.001282,FALSE
28,2,74,-0.013541,-0.006016,-0.001408,FALSE
28,4,74,-0.013463,0.006667,-0.00155,FALSE
28,6,74,0.013442,0.007375,0.001716,FALSE
28,8,74,0.013466,0.008135,0.001906,FALSE
28,10,74,0.013527,-0.008942,0.00212,FALSE
28,12,74,-0.013621,-0.009786,-0.00236,FALSE
28,14,74,-0.013741,-0.010657,-0.002625,FALSE
28,16,74,0.01388,-0.01155,-0.002916,FALSE
28,18,74,-0.014032,0.012458,0.003233,FALSE
28,20,74,0.014195,0.013375,0.00358,FALSE
28,22,74,0.014379,0.014288,-0.003924,FALSE
28,24,74,-0.014603,0.015172,-0.004282,FALSE
28,26,74,-0.014897,-0.016004,0.004648,FALSE
28,28,74,-0.015287,-0.016759,0.005013,FALSE
28,30,74,0.015776,0.017424,-0.005366,FALSE
30,0,74,-0.013536,-0.004776,0.001137,FALSE
30,2,74,-0.013371,0.005435,-0.001274,FALSE
30,4,74,-0.01328,0.006157,0.001431,FALSE
30,6,74,-0.013248,-0.006934,0.00161,FALSE
30,8,74,-0.013261,0.007764,0.001812,FALSE
30,10,74,-0.013305,0.008639,0.002037,FALSE
30,12,74,0.013371,0.009553,-0.002285,FALSE
30,14,74,-0.013452,0.010497,-0.002556,FALSE
30,16,74,-0.013537,0.011463,-0.002852,FALSE
30,18,74,0.013621,-0.012447,-0.003172,FALSE
30,20,74,0.013706,-0.013437,-0.003517,FALSE
30,22,74,0.013801,0.014417,-0.003885,FALSE
30,24,74,-0.013931,-0.015369,-0.004239,FALSE
30,26,74,-0.014129,-0.016271,-0.004602,FALSE
30,28,74,0.014434,0.017102,-0.004967,FALSE
30,30,74,0.01487,-0.01786,0.005331,FALSE
32,0,74,-0.013375,-0.003996,0.000956,FALSE
32,2,74,-0.01319,0.004729,-0.00111,FALSE
32,4,74,0.013083,-0.005527,0.001283,FALSE
32,6,74,-0.013038,-0.006382,0.001478,FALSE
32,8,74,-0.013037,0.007289,-0.001692,FALSE
32,10,74,-0.013064,0.00824,-0.001929,FALSE
32,12,74,0.013106,0.009231,-0.002186,FALSE
32,14,74,0.013147,-0.010254,0.002465,FALSE
32,16,74,0.013178,-0.0113,0.002764,FALSE
32,18,74,0.013192,-0.012362,-0.003085,FALSE
32,20,74,0.013193,-0.013427,0.003426,FALSE
32,22,74,0.013194,0.01448,0.003789,FALSE
32,24,74,0.01322,0.015501,0.004163,FALSE
32,26,74,-0.013313,-0.016471,-0.004516,FALSE
34,0,74,0.013203,0.003083,-0.000734,FALSE
34,2,74,0.012996,0.003888,0.000908,FALSE
34,4,74,-0.012869,-0.004766,-0.001101,FALSE
34,6,74,0.012808,-0.005704,-0.001313,FALSE
34,8,74,0.012794,-0.006694,0.001543,FALSE
34,10,74,0.012804,-0.00773,0.001792,FALSE
34,12,74,-0.012819,-0.008804,0.002061,FALSE
34,14,74,0.012823,-0.00991,0.002347,FALSE
34,16,74,-0.012802,0.011039,0.002649,FALSE
34,18,74,-0.012748,-0.012183,0.002968,FALSE
34,20,74,0.012665,0.013326,0.003302,FALSE
34,22,74,-0.012568,0.014452,-0.003651,FALSE
34,24,74,0.012485,0.015541,0.004015,FALSE
36,0,74,0.013015,-0.002028,0.00047,FALSE
36,2,74,-0.012784,0.0029,0.000665,FALSE
36,4,74,0.012636,-0.003857,0.000879,FALSE
36,6,74,0.012557,-0.00488,0.001109,FALSE
36,8,74,0.012526,-0.005959,0.001357,FALSE
36,10,74,-0.012518,0.007084,-0.001622,FALSE
36,12,74,-0.012511,0.008248,0.001902,FALSE
36,14,74,-0.012482,-0.009442,0.002196,FALSE
36,16,74,0.012415,-0.010658,-0.002502,FALSE
36,18,74,0.012299,-0.011885,0.002819,FALSE
36,20,74,-0.012137,-0.013106,-0.003142,FALSE
36,22,74,0.011945,-0.014303,0.003472,FALSE
38,0,74,-0.012798,-0.000823,0.000159,FALSE
38,2,74,0.012545,-0.001752,-0.000374,FALSE
38,4,74,0.012375,-0.002779,0.000608,FALSE
38,6,74,-0.012278,-0.003885,0.000859,FALSE
38,8,74,0.012232,0.005054,-0.001126,FALSE
38,10,74,-0.012211,0.006271,0.001408,FALSE
38,12,74,0.012186,-0.007529,-0.001702,FALSE
38,14,74,-0.012133,-0.008816,-0.002006,FALSE
38,16,74,0.012029,-0.010123,0.002317,FALSE
38,18,74,-0.011863,-0.011435,-0.002631,FALSE
38,20,74,0.011633,0.012735,-0.002943,FALSE
40,0,74,-0.012532,-0.00054,0.000203,FALSE
40,2,74,-0.012261,0.000428,0.000028,FALSE
40,4,74,0.012075,0.001511,0.000281,FALSE
40,6,74,-0.011966,0.002689,-0.000552,FALSE
40,8,74,0.011913,-0.003942,0.000839,FALSE
40,10,74,-0.011888,-0.005252,0.001139,FALSE
40,12,74,0.011858,0.006606,0.00145,FALSE
40,14,74,0.011794,0.007991,-0.001767,FALSE
40,16,74,-0.011669,0.009393,-0.002085,FALSE
40,18,74,0.011467,0.010795,0.002399,FALSE
42,0,74,0.012195,0.002073,-0.000615,FALSE
42,2,74,0.011915,-0.00109,-0.000375,FALSE
42,4,74,-0.011724,-0.000028,-0.00011,FALSE
42,6,74,0.011617,-0.001261,0.000177,FALSE
42,8,74,0.011573,0.002584,0.000483,FALSE
42,10,74,0.011562,-0.003979,0.000803,FALSE
44,0,74,0.011764,0.003781,0.00107,FALSE
44,2,74,-0.011491,-0.002812,-0.000833,FALSE
